,^GSPC,DTB3
28/09/2009,1062.97998,0.11
29/09/2009,1060.609985,0.13
30/09/2009,1057.079956,0.14
01/10/2009,1029.849976,0.1
02/10/2009,1025.209961,0.1
05/10/2009,1040.459961,0.08
06/10/2009,1054.719971,0.08
07/10/2009,1057.579956,0.09
08/10/2009,1065.47998,0.06
09/10/2009,1071.48999,0.07
12/10/2009,1076.189941,-999.99
13/10/2009,1073.189941,0.07
14/10/2009,1092.02002,0.07
15/10/2009,1096.560059,0.07
16/10/2009,1087.680054,0.07
19/10/2009,1097.910034,0.08
20/10/2009,1091.060059,0.08
21/10/2009,1081.400024,0.07
22/10/2009,1092.910034,0.06
23/10/2009,1079.599976,0.07
26/10/2009,1066.949951,0.08
27/10/2009,1063.410034,0.08
28/10/2009,1042.630005,0.07
29/10/2009,1066.109985,0.06
30/10/2009,1036.189941,0.05
02/11/2009,1042.880005,0.06
03/11/2009,1045.410034,0.06
04/11/2009,1046.5,0.05
05/11/2009,1066.630005,0.04
06/11/2009,1069.300049,0.06
09/11/2009,1093.079956,0.07
10/11/2009,1093.01001,0.07
11/11/2009,1098.51001,-999.99
12/11/2009,1087.23999,0.07
13/11/2009,1093.47998,0.06
16/11/2009,1109.300049,0.07
17/11/2009,1110.319946,0.06
18/11/2009,1109.800049,0.04
19/11/2009,1094.900024,0.02
20/11/2009,1091.380005,0.02
23/11/2009,1106.23999,0.05
24/11/2009,1105.650024,0.05
25/11/2009,1110.630005,0.05
27/11/2009,1091.48999,0.03
30/11/2009,1095.630005,0.06
01/12/2009,1108.859985,0.06
02/12/2009,1109.23999,0.05
03/12/2009,1099.920044,0.06
04/12/2009,1105.97998,0.06
07/12/2009,1103.25,0.04
08/12/2009,1091.939941,0.03
09/12/2009,1095.949951,0.03
10/12/2009,1102.349976,0.02
11/12/2009,1106.410034,0.03
14/12/2009,1114.109985,0.04
15/12/2009,1107.930054,0.05
16/12/2009,1109.180054,0.04
17/12/2009,1096.079956,0.04
18/12/2009,1102.469971,0.05
21/12/2009,1114.050049,0.08
22/12/2009,1118.02002,0.08
23/12/2009,1120.589966,0.07
24/12/2009,1126.47998,0.05
28/12/2009,1127.780029,0.11
29/12/2009,1126.199951,0.1
30/12/2009,1126.420044,0.05
31/12/2009,1115.099976,0.06
04/01/2010,1132.98999,0.08
05/01/2010,1136.52002,0.07
06/01/2010,1137.140015,0.06
07/01/2010,1141.689941,0.05
08/01/2010,1144.97998,0.05
11/01/2010,1146.97998,0.04
12/01/2010,1136.219971,0.05
13/01/2010,1145.680054,0.06
14/01/2010,1148.459961,0.05
15/01/2010,1136.030029,0.06
19/01/2010,1150.22998,0.06
20/01/2010,1138.040039,0.05
21/01/2010,1116.47998,0.06
22/01/2010,1091.76001,0.06
25/01/2010,1096.780029,0.06
26/01/2010,1092.170044,0.07
27/01/2010,1097.5,0.08
28/01/2010,1084.530029,0.08
29/01/2010,1073.869995,0.08
01/02/2010,1089.189941,0.1
02/02/2010,1103.319946,0.1
03/02/2010,1097.280029,0.1
04/02/2010,1063.109985,0.09
05/02/2010,1066.189941,0.1
08/02/2010,1056.73999,0.12
09/02/2010,1070.52002,0.12
10/02/2010,1068.130005,0.11
11/02/2010,1078.469971,0.11
12/02/2010,1075.51001,0.1
16/02/2010,1094.869995,0.1
17/02/2010,1099.51001,0.1
18/02/2010,1106.75,0.1
19/02/2010,1109.170044,0.11
22/02/2010,1108.01001,0.11
23/02/2010,1094.599976,0.12
24/02/2010,1105.23999,0.12
25/02/2010,1102.939941,0.13
26/02/2010,1104.48999,0.13
01/03/2010,1115.709961,0.13
02/03/2010,1118.310059,0.14
03/03/2010,1118.790039,0.14
04/03/2010,1122.969971,0.14
05/03/2010,1138.699951,0.15
08/03/2010,1138.5,0.16
09/03/2010,1140.449951,0.16
10/03/2010,1145.609985,0.15
11/03/2010,1150.23999,0.16
12/03/2010,1149.98999,0.15
15/03/2010,1150.51001,0.17
16/03/2010,1159.459961,0.16
17/03/2010,1166.209961,0.15
18/03/2010,1165.829956,0.16
19/03/2010,1159.900024,0.16
22/03/2010,1165.810059,0.15
23/03/2010,1174.170044,0.14
24/03/2010,1167.719971,0.14
25/03/2010,1165.72998,0.14
26/03/2010,1166.589966,0.14
29/03/2010,1173.219971,0.15
30/03/2010,1173.27002,0.16
31/03/2010,1169.430054,0.16
01/04/2010,1178.099976,0.16
05/04/2010,1187.439941,0.18
06/04/2010,1189.439941,0.17
07/04/2010,1182.449951,0.17
08/04/2010,1186.439941,0.17
09/04/2010,1194.369995,0.16
12/04/2010,1196.47998,0.16
13/04/2010,1197.300049,0.16
14/04/2010,1210.650024,0.16
15/04/2010,1211.670044,0.16
16/04/2010,1192.130005,0.16
19/04/2010,1197.52002,0.16
20/04/2010,1207.170044,0.16
21/04/2010,1205.939941,0.15
22/04/2010,1208.670044,0.16
23/04/2010,1217.280029,0.16
26/04/2010,1212.050049,0.16
27/04/2010,1183.709961,0.16
28/04/2010,1191.359985,0.16
29/04/2010,1206.780029,0.17
30/04/2010,1186.689941,0.16
03/05/2010,1202.26001,0.17
04/05/2010,1173.599976,0.16
05/05/2010,1165.869995,0.15
06/05/2010,1128.150024,0.11
07/05/2010,1110.880005,0.13
10/05/2010,1159.72998,0.16
11/05/2010,1155.790039,0.16
12/05/2010,1171.670044,0.16
13/05/2010,1157.439941,0.16
14/05/2010,1135.680054,0.16
17/05/2010,1136.939941,0.16
18/05/2010,1120.800049,0.17
19/05/2010,1115.050049,0.17
20/05/2010,1071.589966,0.17
21/05/2010,1087.689941,0.17
24/05/2010,1073.650024,0.17
25/05/2010,1074.030029,0.17
26/05/2010,1067.949951,0.17
27/05/2010,1103.060059,0.17
28/05/2010,1089.410034,0.16
01/06/2010,1070.709961,0.16
02/06/2010,1098.380005,0.16
03/06/2010,1102.829956,0.14
04/06/2010,1064.880005,0.14
07/06/2010,1050.469971,0.12
08/06/2010,1062,0.12
09/06/2010,1055.689941,0.1
10/06/2010,1086.839966,0.1
11/06/2010,1091.599976,0.08
14/06/2010,1089.630005,0.07
15/06/2010,1115.22998,0.09
16/06/2010,1114.609985,0.1
17/06/2010,1116.040039,0.09
18/06/2010,1117.51001,0.11
21/06/2010,1113.199951,0.12
22/06/2010,1095.310059,0.13
23/06/2010,1092.040039,0.13
24/06/2010,1073.689941,0.13
25/06/2010,1076.76001,0.13
28/06/2010,1074.569946,0.17
29/06/2010,1041.23999,0.15
30/06/2010,1030.709961,0.18
01/07/2010,1027.369995,0.17
02/07/2010,1022.580017,0.17
06/07/2010,1028.060059,0.17
07/07/2010,1060.27002,0.16
08/07/2010,1070.25,0.15
09/07/2010,1077.959961,0.16
12/07/2010,1078.75,0.16
13/07/2010,1095.339966,0.15
14/07/2010,1095.170044,0.15
15/07/2010,1096.47998,0.15
16/07/2010,1064.880005,0.15
19/07/2010,1071.25,0.17
20/07/2010,1083.47998,0.16
21/07/2010,1069.589966,0.16
22/07/2010,1093.670044,0.16
23/07/2010,1102.660034,0.16
26/07/2010,1115.01001,0.16
27/07/2010,1113.839966,0.15
28/07/2010,1106.130005,0.15
29/07/2010,1101.530029,0.15
30/07/2010,1101.599976,0.15
02/08/2010,1125.859985,0.16
03/08/2010,1120.459961,0.16
04/08/2010,1127.23999,0.16
05/08/2010,1125.810059,0.15
06/08/2010,1121.640015,0.15
09/08/2010,1127.790039,0.15
10/08/2010,1121.060059,0.15
11/08/2010,1089.469971,0.15
12/08/2010,1083.609985,0.16
13/08/2010,1079.25,0.15
16/08/2010,1079.380005,0.16
17/08/2010,1092.540039,0.17
18/08/2010,1094.160034,0.16
19/08/2010,1075.630005,0.16
20/08/2010,1071.689941,0.15
23/08/2010,1067.359985,0.16
24/08/2010,1051.869995,0.16
25/08/2010,1055.329956,0.16
26/08/2010,1047.219971,0.16
27/08/2010,1064.589966,0.15
30/08/2010,1048.920044,0.14
31/08/2010,1049.329956,0.14
01/09/2010,1080.290039,0.13
02/09/2010,1090.099976,0.14
03/09/2010,1104.51001,0.14
07/09/2010,1091.839966,0.14
08/09/2010,1098.869995,0.14
09/09/2010,1104.180054,0.14
10/09/2010,1109.550049,0.14
13/09/2010,1121.900024,0.15
14/09/2010,1121.099976,0.15
15/09/2010,1125.069946,0.15
16/09/2010,1124.660034,0.16
17/09/2010,1125.589966,0.16
20/09/2010,1142.709961,0.17
21/09/2010,1139.780029,0.17
22/09/2010,1134.280029,0.16
23/09/2010,1124.829956,0.16
24/09/2010,1148.670044,0.15
27/09/2010,1142.160034,0.16
28/09/2010,1147.699951,0.16
29/09/2010,1144.72998,0.16
30/09/2010,1141.199951,0.16
01/10/2010,1146.23999,0.16
04/10/2010,1137.030029,0.13
05/10/2010,1160.75,0.12
06/10/2010,1159.969971,0.13
07/10/2010,1158.060059,0.13
08/10/2010,1165.150024,0.12
11/10/2010,1165.319946,-999.99
12/10/2010,1169.77002,0.13
13/10/2010,1178.099976,0.13
14/10/2010,1173.810059,0.14
15/10/2010,1176.189941,0.14
18/10/2010,1184.709961,0.15
19/10/2010,1165.900024,0.14
20/10/2010,1178.170044,0.14
21/10/2010,1180.26001,0.13
22/10/2010,1183.079956,0.13
25/10/2010,1185.619995,0.14
26/10/2010,1185.640015,0.14
27/10/2010,1182.449951,0.14
28/10/2010,1183.780029,0.13
29/10/2010,1183.26001,0.12
01/11/2010,1184.380005,0.13
02/11/2010,1193.569946,0.13
03/11/2010,1197.959961,0.13
04/11/2010,1221.060059,0.13
05/11/2010,1225.849976,0.13
08/11/2010,1223.25,0.13
09/11/2010,1213.400024,0.13
10/11/2010,1218.709961,0.13
11/11/2010,1213.540039,-999.99
12/11/2010,1199.209961,0.13
15/11/2010,1197.75,0.14
16/11/2010,1178.339966,0.15
17/11/2010,1178.589966,0.14
18/11/2010,1196.689941,0.15
19/11/2010,1199.72998,0.14
22/11/2010,1197.839966,0.15
23/11/2010,1180.72998,0.15
24/11/2010,1198.349976,0.16
26/11/2010,1189.400024,0.16
29/11/2010,1187.76001,0.18
30/11/2010,1180.550049,0.17
01/12/2010,1206.069946,0.16
02/12/2010,1221.530029,0.16
03/12/2010,1224.709961,0.14
06/12/2010,1223.119995,0.15
07/12/2010,1223.75,0.14
08/12/2010,1228.280029,0.15
09/12/2010,1233,0.14
10/12/2010,1240.400024,0.13
13/12/2010,1240.459961,0.15
14/12/2010,1241.589966,0.15
15/12/2010,1235.22998,0.14
16/12/2010,1242.869995,0.13
17/12/2010,1243.910034,0.11
20/12/2010,1247.079956,0.14
21/12/2010,1254.599976,0.14
22/12/2010,1258.839966,0.14
23/12/2010,1256.77002,0.14
27/12/2010,1257.540039,0.17
28/12/2010,1258.51001,0.15
29/12/2010,1259.780029,0.13
30/12/2010,1257.880005,0.12
31/12/2010,1257.640015,0.12
03/01/2011,1271.869995,0.15
04/01/2011,1270.199951,0.14
05/01/2011,1276.560059,0.14
06/01/2011,1273.849976,0.15
07/01/2011,1271.5,0.14
10/01/2011,1269.75,0.15
11/01/2011,1274.47998,0.15
12/01/2011,1285.959961,0.15
13/01/2011,1283.76001,0.15
14/01/2011,1293.23999,0.15
18/01/2011,1295.02002,0.16
19/01/2011,1281.920044,0.16
20/01/2011,1280.26001,0.16
21/01/2011,1283.349976,0.16
24/01/2011,1290.839966,0.16
25/01/2011,1291.180054,0.16
26/01/2011,1296.630005,0.16
27/01/2011,1299.540039,0.15
28/01/2011,1276.339966,0.15
31/01/2011,1286.119995,0.15
01/02/2011,1307.589966,0.15
02/02/2011,1304.030029,0.16
03/02/2011,1307.099976,0.14
04/02/2011,1310.869995,0.15
07/02/2011,1319.050049,0.16
08/02/2011,1324.569946,0.15
09/02/2011,1320.880005,0.14
10/02/2011,1321.869995,0.12
11/02/2011,1329.150024,0.12
14/02/2011,1332.319946,0.13
15/02/2011,1328.01001,0.13
16/02/2011,1336.319946,0.12
17/02/2011,1340.430054,0.09
18/02/2011,1343.01001,0.1
22/02/2011,1315.439941,0.12
23/02/2011,1307.400024,0.12
24/02/2011,1306.099976,0.13
25/02/2011,1319.880005,0.13
28/02/2011,1327.219971,0.15
01/03/2011,1306.329956,0.14
02/03/2011,1308.439941,0.13
03/03/2011,1330.969971,0.13
04/03/2011,1321.150024,0.12
07/03/2011,1310.130005,0.11
08/03/2011,1321.819946,0.11
09/03/2011,1320.02002,0.1
10/03/2011,1295.109985,0.08
11/03/2011,1304.280029,0.08
14/03/2011,1296.390015,0.09
15/03/2011,1281.869995,0.1
16/03/2011,1256.880005,0.1
17/03/2011,1273.719971,0.08
18/03/2011,1279.209961,0.07
21/03/2011,1298.380005,0.1
22/03/2011,1293.77002,0.1
23/03/2011,1297.540039,0.09
24/03/2011,1309.660034,0.09
25/03/2011,1313.800049,0.09
28/03/2011,1310.189941,0.11
29/03/2011,1319.439941,0.1
30/03/2011,1328.26001,0.1
31/03/2011,1325.829956,0.09
01/04/2011,1332.410034,0.07
04/04/2011,1332.869995,0.06
05/04/2011,1332.630005,0.07
06/04/2011,1335.540039,0.06
07/04/2011,1333.51001,0.04
08/04/2011,1328.170044,0.04
11/04/2011,1324.459961,0.05
12/04/2011,1314.160034,0.05
13/04/2011,1314.410034,0.06
14/04/2011,1314.52002,0.07
15/04/2011,1319.680054,0.07
18/04/2011,1305.140015,0.07
19/04/2011,1312.619995,0.06
20/04/2011,1330.359985,0.06
21/04/2011,1337.380005,0.06
25/04/2011,1335.25,0.07
26/04/2011,1347.23999,0.07
27/04/2011,1355.660034,0.06
28/04/2011,1360.47998,0.04
29/04/2011,1363.609985,0.04
02/05/2011,1361.219971,0.05
03/05/2011,1356.619995,0.03
04/05/2011,1347.319946,0.03
05/05/2011,1335.099976,0.02
06/05/2011,1340.199951,0.02
09/05/2011,1346.290039,0.03
10/05/2011,1357.160034,0.03
11/05/2011,1342.079956,0.03
12/05/2011,1348.650024,0.02
13/05/2011,1337.77002,0.03
16/05/2011,1329.469971,0.04
17/05/2011,1328.97998,0.04
18/05/2011,1340.680054,0.05
19/05/2011,1343.599976,0.05
20/05/2011,1333.27002,0.05
23/05/2011,1317.369995,0.06
24/05/2011,1316.280029,0.06
25/05/2011,1320.469971,0.06
26/05/2011,1325.689941,0.05
27/05/2011,1331.099976,0.05
31/05/2011,1345.199951,0.06
01/06/2011,1314.550049,0.05
02/06/2011,1312.939941,0.04
03/06/2011,1300.160034,0.04
06/06/2011,1286.170044,0.05
07/06/2011,1284.939941,0.05
08/06/2011,1279.560059,0.04
09/06/2011,1289,0.05
10/06/2011,1270.97998,0.05
13/06/2011,1271.829956,0.05
14/06/2011,1287.869995,0.05
15/06/2011,1265.420044,0.05
16/06/2011,1267.640015,0.05
17/06/2011,1271.5,0.04
20/06/2011,1278.359985,0.03
21/06/2011,1295.52002,0.03
22/06/2011,1287.140015,0.02
23/06/2011,1283.5,0.01
24/06/2011,1268.449951,0.02
27/06/2011,1280.099976,0.02
28/06/2011,1296.670044,0.03
29/06/2011,1307.410034,0.02
30/06/2011,1320.640015,0.03
01/07/2011,1339.670044,0.02
05/07/2011,1337.880005,0.02
06/07/2011,1339.219971,0.01
07/07/2011,1353.219971,0.03
08/07/2011,1343.800049,0.03
11/07/2011,1319.48999,0.03
12/07/2011,1313.640015,0.03
13/07/2011,1317.719971,0.01
14/07/2011,1308.869995,0.01
15/07/2011,1316.140015,0.02
18/07/2011,1305.439941,0.02
19/07/2011,1326.72998,0.03
20/07/2011,1325.839966,0.02
21/07/2011,1343.800049,0.05
22/07/2011,1345.02002,0.05
25/07/2011,1337.430054,0.05
26/07/2011,1331.939941,0.07
27/07/2011,1304.890015,0.08
28/07/2011,1300.670044,0.07
29/07/2011,1292.280029,0.1
01/08/2011,1286.939941,0.1
02/08/2011,1254.050049,0.06
03/08/2011,1260.339966,0.02
04/08/2011,1200.069946,0.02
05/08/2011,1199.380005,0.01
08/08/2011,1119.459961,0.05
09/08/2011,1172.530029,0.03
10/08/2011,1120.76001,0.02
11/08/2011,1172.640015,0.03
12/08/2011,1178.810059,0.02
15/08/2011,1204.48999,0.02
16/08/2011,1192.76001,0.03
17/08/2011,1193.890015,0.01
18/08/2011,1140.650024,0.01
19/08/2011,1123.530029,0.02
22/08/2011,1123.819946,0.01
23/08/2011,1162.349976,0.01
24/08/2011,1177.599976,0.02
25/08/2011,1159.27002,0.01
26/08/2011,1176.800049,0.01
29/08/2011,1210.079956,0.02
30/08/2011,1212.920044,0.01
31/08/2011,1218.890015,0.02
01/09/2011,1204.420044,0.02
02/09/2011,1173.969971,0.02
06/09/2011,1165.23999,0.02
07/09/2011,1198.619995,0.02
08/09/2011,1185.900024,0.02
09/09/2011,1154.22998,0.01
12/09/2011,1162.27002,0.01
13/09/2011,1172.869995,0.01
14/09/2011,1188.680054,0.01
15/09/2011,1209.109985,0.01
16/09/2011,1216.01001,0.01
19/09/2011,1204.089966,0.01
20/09/2011,1202.089966,0.01
21/09/2011,1166.76001,0.01
22/09/2011,1129.560059,0
23/09/2011,1136.430054,0.01
26/09/2011,1162.949951,0.02
27/09/2011,1175.380005,0.01
28/09/2011,1151.060059,0.02
29/09/2011,1160.400024,0.02
30/09/2011,1131.420044,0.02
03/10/2011,1099.22998,0.02
04/10/2011,1123.949951,0.01
05/10/2011,1144.030029,0
06/10/2011,1164.969971,0.01
07/10/2011,1155.459961,0.01
10/10/2011,1194.890015,-999.99
11/10/2011,1195.540039,0.02
12/10/2011,1207.25,0.02
13/10/2011,1203.660034,0.02
14/10/2011,1224.579956,0.02
17/10/2011,1200.859985,0.04
18/10/2011,1225.380005,0.04
19/10/2011,1209.880005,0.03
20/10/2011,1215.390015,0.03
21/10/2011,1238.25,0.02
24/10/2011,1254.189941,0.02
25/10/2011,1229.050049,0.01
26/10/2011,1242,0.02
27/10/2011,1284.589966,0.02
28/10/2011,1285.089966,0.01
31/10/2011,1253.300049,0.01
01/11/2011,1218.280029,0.01
02/11/2011,1237.900024,0.01
03/11/2011,1261.150024,0.01
04/11/2011,1253.22998,0.01
07/11/2011,1261.119995,0.01
08/11/2011,1275.920044,0.01
09/11/2011,1229.099976,0.01
10/11/2011,1239.699951,0.01
11/11/2011,1263.849976,-999.99
14/11/2011,1251.780029,0.01
15/11/2011,1257.810059,0.01
16/11/2011,1236.910034,0.01
17/11/2011,1216.130005,0.02
18/11/2011,1215.650024,0.01
21/11/2011,1192.97998,0.02
22/11/2011,1188.040039,0.02
23/11/2011,1161.790039,0.02
25/11/2011,1158.670044,0.02
28/11/2011,1192.550049,0.03
29/11/2011,1195.189941,0.02
30/11/2011,1246.959961,0.01
01/12/2011,1244.579956,0.01
02/12/2011,1244.280029,0.02
05/12/2011,1257.079956,0.01
06/12/2011,1258.469971,0.01
07/12/2011,1261.01001,0.02
08/12/2011,1234.349976,0.01
09/12/2011,1255.189941,0.01
12/12/2011,1236.469971,0.01
13/12/2011,1225.72998,0.01
14/12/2011,1211.819946,0.01
15/12/2011,1215.75,0
16/12/2011,1219.660034,0
19/12/2011,1205.349976,0.01
20/12/2011,1241.300049,0.01
21/12/2011,1243.719971,0.01
22/12/2011,1254,0.01
23/12/2011,1265.329956,0.01
27/12/2011,1265.430054,0.02
28/12/2011,1249.640015,0.01
29/12/2011,1263.02002,0.02
30/12/2011,1257.599976,0.02
03/01/2012,1277.060059,0.02
04/01/2012,1277.300049,0.02
05/01/2012,1281.060059,0.02
06/01/2012,1277.810059,0.02
09/01/2012,1280.699951,0.01
10/01/2012,1292.079956,0.02
11/01/2012,1292.47998,0.02
12/01/2012,1295.5,0.03
13/01/2012,1289.089966,0.03
17/01/2012,1293.670044,0.03
18/01/2012,1308.040039,0.03
19/01/2012,1314.5,0.05
20/01/2012,1315.380005,0.05
23/01/2012,1316,0.04
24/01/2012,1314.650024,0.04
25/01/2012,1326.060059,0.04
26/01/2012,1318.430054,0.05
27/01/2012,1316.329956,0.06
30/01/2012,1313.01001,0.05
31/01/2012,1312.410034,0.06
01/02/2012,1324.089966,0.06
02/02/2012,1325.540039,0.08
03/02/2012,1344.900024,0.08
06/02/2012,1344.329956,0.08
07/02/2012,1347.050049,0.08
08/02/2012,1349.959961,0.09
09/02/2012,1351.949951,0.09
10/02/2012,1342.640015,0.09
13/02/2012,1351.77002,0.11
14/02/2012,1350.5,0.12
15/02/2012,1343.22998,0.11
16/02/2012,1358.040039,0.1
17/02/2012,1361.22998,0.09
21/02/2012,1362.209961,0.08
22/02/2012,1357.660034,0.09
23/02/2012,1363.459961,0.09
24/02/2012,1365.73999,0.1
27/02/2012,1367.589966,0.12
28/02/2012,1372.180054,0.1
29/02/2012,1365.680054,0.08
01/03/2012,1374.089966,0.08
02/03/2012,1369.630005,0.07
05/03/2012,1364.329956,0.08
06/03/2012,1343.359985,0.08
07/03/2012,1352.630005,0.08
08/03/2012,1365.910034,0.08
09/03/2012,1370.869995,0.09
12/03/2012,1371.089966,0.09
13/03/2012,1395.949951,0.08
14/03/2012,1394.280029,0.09
15/03/2012,1402.599976,0.08
16/03/2012,1404.170044,0.09
19/03/2012,1409.75,0.1
20/03/2012,1405.52002,0.1
21/03/2012,1402.890015,0.09
22/03/2012,1392.780029,0.08
23/03/2012,1397.109985,0.08
26/03/2012,1416.51001,0.09
27/03/2012,1412.52002,0.09
28/03/2012,1405.540039,0.09
29/03/2012,1403.280029,0.07
30/03/2012,1408.469971,0.07
02/04/2012,1419.040039,0.08
03/04/2012,1413.380005,0.08
04/04/2012,1398.959961,0.08
05/04/2012,1398.079956,0.08
09/04/2012,1382.199951,0.09
10/04/2012,1358.589966,0.09
11/04/2012,1368.709961,0.09
12/04/2012,1387.569946,0.09
13/04/2012,1370.26001,0.09
16/04/2012,1369.569946,0.08
17/04/2012,1390.780029,0.08
18/04/2012,1385.140015,0.07
19/04/2012,1376.920044,0.07
20/04/2012,1378.530029,0.08
23/04/2012,1366.939941,0.08
24/04/2012,1371.969971,0.09
25/04/2012,1390.689941,0.09
26/04/2012,1399.97998,0.09
27/04/2012,1403.359985,0.09
30/04/2012,1397.910034,0.1
01/05/2012,1405.819946,0.09
02/05/2012,1402.310059,0.08
03/05/2012,1391.569946,0.09
04/05/2012,1369.099976,0.07
07/05/2012,1369.579956,0.1
08/05/2012,1363.719971,0.09
09/05/2012,1354.579956,0.09
10/05/2012,1357.98999,0.1
11/05/2012,1353.390015,0.1
14/05/2012,1338.349976,0.1
15/05/2012,1330.660034,0.09
16/05/2012,1324.800049,0.1
17/05/2012,1304.859985,0.1
18/05/2012,1295.219971,0.08
21/05/2012,1315.98999,0.09
22/05/2012,1316.630005,0.09
23/05/2012,1318.859985,0.09
24/05/2012,1320.680054,0.1
25/05/2012,1317.819946,0.09
29/05/2012,1332.420044,0.09
30/05/2012,1313.319946,0.07
31/05/2012,1310.329956,0.07
01/06/2012,1278.040039,0.07
04/06/2012,1278.180054,0.08
05/06/2012,1285.5,0.08
06/06/2012,1315.130005,0.09
07/06/2012,1314.98999,0.09
08/06/2012,1325.660034,0.09
11/06/2012,1308.930054,0.09
12/06/2012,1324.180054,0.1
13/06/2012,1314.880005,0.1
14/06/2012,1329.099976,0.11
15/06/2012,1342.839966,0.09
18/06/2012,1344.780029,0.1
19/06/2012,1357.97998,0.09
20/06/2012,1355.689941,0.09
21/06/2012,1325.51001,0.09
22/06/2012,1335.02002,0.09
25/06/2012,1313.719971,0.1
26/06/2012,1319.98999,0.1
27/06/2012,1331.849976,0.09
28/06/2012,1329.040039,0.09
29/06/2012,1362.160034,0.09
02/07/2012,1365.51001,0.1
03/07/2012,1374.02002,0.09
05/07/2012,1367.579956,0.08
06/07/2012,1354.680054,0.08
09/07/2012,1352.459961,0.09
10/07/2012,1341.469971,0.09
11/07/2012,1341.449951,0.1
12/07/2012,1334.76001,0.1
13/07/2012,1356.780029,0.1
16/07/2012,1353.640015,0.1
17/07/2012,1363.670044,0.1
18/07/2012,1372.780029,0.09
19/07/2012,1376.51001,0.09
20/07/2012,1362.660034,0.09
23/07/2012,1350.52002,0.1
24/07/2012,1338.310059,0.1
25/07/2012,1337.890015,0.1
26/07/2012,1360.02002,0.11
27/07/2012,1385.969971,0.11
30/07/2012,1385.300049,0.11
31/07/2012,1379.319946,0.11
01/08/2012,1375.319946,0.1
02/08/2012,1365,0.09
03/08/2012,1390.98999,0.09
06/08/2012,1394.22998,0.1
07/08/2012,1401.349976,0.11
08/08/2012,1402.219971,0.11
09/08/2012,1402.800049,0.11
10/08/2012,1405.869995,0.1
13/08/2012,1404.109985,0.11
14/08/2012,1403.930054,0.11
15/08/2012,1405.530029,0.09
16/08/2012,1415.51001,0.09
17/08/2012,1418.160034,0.09
20/08/2012,1418.130005,0.11
21/08/2012,1413.170044,0.11
22/08/2012,1413.48999,0.11
23/08/2012,1402.079956,0.11
24/08/2012,1411.130005,0.1
27/08/2012,1410.439941,0.11
28/08/2012,1409.300049,0.1
29/08/2012,1410.48999,0.12
30/08/2012,1399.47998,0.1
31/08/2012,1406.579956,0.09
04/09/2012,1404.939941,0.1
05/09/2012,1403.439941,0.11
06/09/2012,1432.119995,0.11
07/09/2012,1437.920044,0.11
10/09/2012,1429.079956,0.1
11/09/2012,1433.560059,0.1
12/09/2012,1436.560059,0.1
13/09/2012,1459.98999,0.1
14/09/2012,1465.77002,0.11
17/09/2012,1461.189941,0.11
18/09/2012,1459.319946,0.1
19/09/2012,1461.050049,0.11
20/09/2012,1460.26001,0.11
21/09/2012,1460.150024,0.11
24/09/2012,1456.890015,0.11
25/09/2012,1441.589966,0.11
26/09/2012,1433.319946,0.11
27/09/2012,1447.150024,0.09
28/09/2012,1440.670044,0.1
01/10/2012,1444.48999,0.09
02/10/2012,1445.75,0.09
03/10/2012,1450.98999,0.09
04/10/2012,1461.400024,0.1
05/10/2012,1460.930054,0.11
08/10/2012,1455.880005,-999.99
09/10/2012,1441.47998,0.1
10/10/2012,1432.560059,0.1
11/10/2012,1432.839966,0.1
12/10/2012,1428.589966,0.11
15/10/2012,1440.130005,0.11
16/10/2012,1454.920044,0.09
17/10/2012,1460.910034,0.11
18/10/2012,1457.339966,0.1
19/10/2012,1433.189941,0.1
22/10/2012,1433.819946,0.1
23/10/2012,1413.109985,0.11
24/10/2012,1408.75,0.11
25/10/2012,1412.969971,0.11
26/10/2012,1411.939941,0.12
31/10/2012,1412.160034,0.11
01/11/2012,1427.589966,0.09
02/11/2012,1414.199951,0.09
05/11/2012,1417.26001,0.11
06/11/2012,1428.390015,0.1
07/11/2012,1394.530029,0.1
08/11/2012,1377.51001,0.1
09/11/2012,1379.849976,0.09
12/11/2012,1380.030029,-999.99
13/11/2012,1374.530029,0.11
14/11/2012,1355.48999,0.1
15/11/2012,1353.329956,0.08
16/11/2012,1359.880005,0.06
19/11/2012,1386.890015,0.09
20/11/2012,1387.810059,0.08
21/11/2012,1391.030029,0.1
23/11/2012,1409.150024,0.1
26/11/2012,1406.290039,0.1
27/11/2012,1398.939941,0.1
28/11/2012,1409.930054,0.1
29/11/2012,1415.949951,0.09
30/11/2012,1416.180054,0.08
03/12/2012,1409.459961,0.1
04/12/2012,1407.050049,0.1
05/12/2012,1409.280029,0.1
